Stops,Stints,Compounds,TotalTime_s
2,"(30, 10, 16)","('Hard', 'Soft', 'Soft')",5020.271145514156
2,"(30, 16, 10)","('Hard', 'Soft', 'Soft')",5020.271145514156
2,"(28, 13, 15)","('Hard', 'Soft', 'Soft')",5020.288151921672
2,"(13, 28, 15)","('Soft', 'Hard', 'Soft')",5020.288151921672
2,"(15, 13, 28)","('Soft', 'Soft', 'Hard')",5020.288151921672
2,"(15, 28, 13)","('Soft', 'Hard', 'Soft')",5020.288151921672
2,"(28, 15, 13)","('Hard', 'Soft', 'Soft')",5020.288151921672
2,"(13, 15, 28)","('Soft', 'Soft', 'Hard')",5020.288151921672
2,"(22, 22, 12)","('Hard', 'Soft', 'Hard')",5020.291147131509
2,"(12, 22, 22)","('Hard', 'Hard', 'Soft')",5020.291147131509
2,"(22, 12, 22)","('Soft', 'Hard', 'Hard')",5020.291147131509
2,"(12, 22, 22)","('Hard', 'Soft', 'Hard')",5020.291147131509
2,"(22, 12, 22)","('Hard', 'Hard', 'Soft')",5020.291147131509
2,"(22, 22, 12)","('Soft', 'Hard', 'Hard')",5020.291147131509
2,"(5, 36, 15)","('Soft', 'Hard', 'Soft')",5020.292012347424
2,"(5, 15, 36)","('Soft', 'Soft', 'Hard')",5020.292012347424
2,"(15, 36, 5)","('Soft', 'Hard', 'Soft')",5020.292012347424
2,"(36, 15, 5)","('Hard', 'Soft', 'Soft')",5020.292012347424
2,"(36, 5, 15)","('Hard', 'Soft', 'Soft')",5020.292012347424
2,"(15, 5, 36)","('Soft', 'Soft', 'Hard')",5020.292012347424
2,"(4, 18, 34)","('Hard', 'Soft', 'Hard')",5020.320736847231
2,"(18, 4, 34)","('Soft', 'Hard', 'Hard')",5020.320736847231
2,"(18, 34, 4)","('Soft', 'Hard', 'Hard')",5020.320736847231
2,"(4, 34, 18)","('Hard', 'Hard', 'Soft')",5020.320736847231
2,"(34, 4, 18)","('Hard', 'Hard', 'Soft')",5020.320736847231
2,"(34, 18, 4)","('Hard', 'Soft', 'Hard')",5020.320736847231
2,"(33, 7, 16)","('Hard', 'Soft', 'Soft')",5020.3313142325005
2,"(16, 7, 33)","('Soft', 'Soft', 'Hard')",5020.3313142325005
2,"(33, 16, 7)","('Hard', 'Soft', 'Soft')",5020.3313142325005
2,"(7, 16, 33)","('Soft', 'Soft', 'Hard')",5020.3313142325005
2,"(16, 33, 7)","('Soft', 'Hard', 'Soft')",5020.3313142325005
2,"(7, 33, 16)","('Soft', 'Hard', 'Soft')",5020.3313142325005
2,"(38, 4, 14)","('Hard', 'Soft', 'Soft')",5020.343982646021
2,"(4, 38, 14)","('Soft', 'Hard', 'Soft')",5020.343982646021
2,"(4, 14, 38)","('Soft', 'Soft', 'Hard')",5020.343982646021
2,"(14, 4, 38)","('Soft', 'Soft', 'Hard')",5020.343982646021
2,"(14, 38, 4)","('Soft', 'Hard', 'Soft')",5020.343982646021
2,"(38, 14, 4)","('Hard', 'Soft', 'Soft')",5020.343982646021
2,"(2, 14, 40)","('Hard', 'Soft', 'Hard')",5020.351376282588
2,"(40, 14, 2)","('Hard', 'Soft', 'Hard')",5020.351376282588
2,"(2, 40, 14)","('Hard', 'Hard', 'Soft')",5020.351376282588
2,"(14, 2, 40)","('Soft', 'Hard', 'Hard')",5020.351376282588
2,"(40, 2, 14)","('Hard', 'Hard', 'Soft')",5020.351376282588
2,"(14, 40, 2)","('Soft', 'Hard', 'Hard')",5020.351376282588
2,"(32, 5, 19)","('Hard', 'Hard', 'Soft')",5020.356748869655
2,"(19, 5, 32)","('Soft', 'Hard', 'Hard')",5020.356748869655
2,"(5, 19, 32)","('Hard', 'Soft', 'Hard')",5020.356748869655
2,"(19, 32, 5)","('Soft', 'Hard', 'Hard')",5020.356748869655
2,"(32, 19, 5)","('Hard', 'Soft', 'Hard')",5020.356748869655
2,"(5, 32, 19)","('Hard', 'Hard', 'Soft')",5020.356748869655
2,"(11, 29, 16)","('Soft', 'Hard', 'Soft')",5020.405317530356
2,"(29, 16, 11)","('Hard', 'Soft', 'Soft')",5020.405317530356
2,"(16, 11, 29)","('Soft', 'Soft', 'Hard')",5020.405317530356
2,"(29, 11, 16)","('Hard', 'Soft', 'Soft')",5020.405317530356
2,"(11, 16, 29)","('Soft', 'Soft', 'Hard')",5020.405317530356
2,"(16, 29, 11)","('Soft', 'Hard', 'Soft')",5020.405317530356
2,"(11, 27, 18)","('Medium', 'Hard', 'Hard')",5020.418416260644
2,"(18, 27, 11)","('Hard', 'Hard', 'Medium')",5020.418416260644
2,"(27, 18, 11)","('Hard', 'Hard', 'Medium')",5020.418416260644
2,"(18, 11, 27)","('Hard', 'Medium', 'Hard')",5020.418416260644
2,"(11, 18, 27)","('Medium', 'Hard', 'Hard')",5020.418416260644
2,"(27, 11, 18)","('Hard', 'Medium', 'Hard')",5020.418416260644
2,"(6, 34, 16)","('Soft', 'Hard', 'Soft')",5020.505598727597
2,"(16, 34, 6)","('Soft', 'Hard', 'Soft')",5020.505598727597
2,"(34, 16, 6)","('Hard', 'Soft', 'Soft')",5020.505598727597
2,"(34, 6, 16)","('Hard', 'Soft', 'Soft')",5020.505598727597
2,"(16, 6, 34)","('Soft', 'Soft', 'Hard')",5020.505598727597
2,"(6, 16, 34)","('Soft', 'Soft', 'Hard')",5020.505598727597
2,"(10, 31, 15)","('Medium', 'Hard', 'Hard')",5020.519588331599
2,"(31, 10, 15)","('Hard', 'Medium', 'Hard')",5020.519588331599
2,"(15, 31, 10)","('Hard', 'Hard', 'Medium')",5020.519588331599
2,"(15, 10, 31)","('Hard', 'Medium', 'Hard')",5020.519588331599
2,"(10, 15, 31)","('Medium', 'Hard', 'Hard')",5020.519588331599
2,"(31, 15, 10)","('Hard', 'Hard', 'Medium')",5020.519588331599
2,"(17, 36, 3)","('Soft', 'Hard', 'Hard')",5020.531029077345
2,"(3, 36, 17)","('Hard', 'Hard', 'Soft')",5020.531029077345
2,"(36, 17, 3)","('Hard', 'Soft', 'Hard')",5020.531029077345
2,"(36, 3, 17)","('Hard', 'Hard', 'Soft')",5020.531029077345
2,"(3, 17, 36)","('Hard', 'Soft', 'Hard')",5020.531029077345
2,"(17, 3, 36)","('Soft', 'Hard', 'Hard')",5020.531029077345
2,"(12, 36, 8)","('Hard', 'Hard', 'Medium')",5020.580811215042
2,"(8, 12, 36)","('Medium', 'Hard', 'Hard')",5020.580811215042
2,"(36, 12, 8)","('Hard', 'Hard', 'Medium')",5020.580811215042
2,"(12, 8, 36)","('Hard', 'Medium', 'Hard')",5020.580811215042
2,"(36, 8, 12)","('Hard', 'Medium', 'Hard')",5020.580811215042
2,"(8, 36, 12)","('Medium', 'Hard', 'Hard')",5020.580811215042
2,"(38, 11, 7)","('Hard', 'Hard', 'Medium')",5020.583055891094
2,"(38, 7, 11)","('Hard', 'Medium', 'Hard')",5020.583055891094
2,"(7, 11, 38)","('Medium', 'Hard', 'Hard')",5020.583055891094
2,"(11, 38, 7)","('Hard', 'Hard', 'Medium')",5020.583055891094
2,"(11, 7, 38)","('Hard', 'Medium', 'Hard')",5020.583055891094
2,"(7, 38, 11)","('Medium', 'Hard', 'Hard')",5020.583055891094
2,"(27, 8, 21)","('Hard', 'Hard', 'Soft')",5020.583846043516
2,"(21, 27, 8)","('Soft', 'Hard', 'Hard')",5020.583846043516
2,"(21, 8, 27)","('Soft', 'Hard', 'Hard')",5020.583846043516
2,"(27, 21, 8)","('Hard', 'Soft', 'Hard')",5020.583846043516
2,"(8, 21, 27)","('Hard', 'Soft', 'Hard')",5020.583846043516
2,"(8, 27, 21)","('Hard', 'Hard', 'Soft')",5020.583846043516
2,"(15, 39, 2)","('Soft', 'Hard', 'Hard')",5020.601599190278
2,"(39, 15, 2)","('Hard', 'Soft', 'Hard')",5020.601599190278
2,"(2, 15, 39)","('Hard', 'Soft', 'Hard')",5020.601599190278
2,"(39, 2, 15)","('Hard', 'Hard', 'Soft')",5020.601599190278
2,"(15, 2, 39)","('Soft', 'Hard', 'Hard')",5020.601599190278
2,"(2, 39, 15)","('Hard', 'Hard', 'Soft')",5020.601599190278
2,"(28, 16, 12)","('Hard', 'Soft', 'Soft')",5020.616603674382
2,"(28, 12, 16)","('Hard', 'Soft', 'Soft')",5020.616603674382
2,"(12, 16, 28)","('Soft', 'Soft', 'Hard')",5020.616603674382
2,"(16, 12, 28)","('Soft', 'Soft', 'Hard')",5020.616603674382
2,"(12, 28, 16)","('Soft', 'Hard', 'Soft')",5020.616603674382
2,"(16, 28, 12)","('Soft', 'Hard', 'Soft')",5020.616603674382
2,"(22, 23, 11)","('Soft', 'Hard', 'Hard')",5020.617220409282
2,"(11, 23, 22)","('Hard', 'Hard', 'Soft')",5020.617220409282
2,"(22, 11, 23)","('Soft', 'Hard', 'Hard')",5020.617220409282
2,"(11, 22, 23)","('Hard', 'Soft', 'Hard')",5020.617220409282
2,"(23, 22, 11)","('Hard', 'Soft', 'Hard')",5020.617220409282
2,"(23, 11, 22)","('Hard', 'Hard', 'Soft')",5020.617220409282
2,"(6, 30, 20)","('Hard', 'Hard', 'Soft')",5020.639065144618
2,"(20, 6, 30)","('Soft', 'Hard', 'Hard')",5020.639065144618
2,"(20, 30, 6)","('Soft', 'Hard', 'Hard')",5020.639065144618
2,"(30, 6, 20)","('Hard', 'Hard', 'Soft')",5020.639065144618
2,"(6, 20, 30)","('Hard', 'Soft', 'Hard')",5020.639065144618
2,"(30, 20, 6)","('Hard', 'Soft', 'Hard')",5020.639065144618
2,"(15, 4, 37)","('Soft', 'Soft', 'Hard')",5020.646844642628
2,"(15, 37, 4)","('Soft', 'Hard', 'Soft')",5020.646844642628
2,"(37, 15, 4)","('Hard', 'Soft', 'Soft')",5020.646844642628
2,"(4, 37, 15)","('Soft', 'Hard', 'Soft')",5020.646844642628
2,"(37, 4, 15)","('Hard', 'Soft', 'Soft')",5020.646844642628
2,"(4, 15, 37)","('Soft', 'Soft', 'Hard')",5020.646844642628
2,"(40, 13, 3)","('Hard', 'Soft', 'Soft')",5020.661509623387
2,"(13, 3, 40)","('Soft', 'Soft', 'Hard')",5020.661509623387
2,"(13, 40, 3)","('Soft', 'Hard', 'Soft')",5020.661509623387
2,"(3, 13, 40)","('Soft', 'Soft', 'Hard')",5020.661509623387
2,"(3, 40, 13)","('Soft', 'Hard', 'Soft')",5020.661509623387
2,"(40, 3, 13)","('Hard', 'Soft', 'Soft')",5020.661509623387
2,"(11, 28, 17)","('Medium', 'Hard', 'Hard')",5020.686834317905
2,"(28, 11, 17)","('Hard', 'Medium', 'Hard')",5020.686834317905
2,"(17, 11, 28)","('Hard', 'Medium', 'Hard')",5020.686834317905
2,"(11, 17, 28)","('Medium', 'Hard', 'Hard')",5020.686834317905
2,"(17, 28, 11)","('Hard', 'Hard', 'Medium')",5020.686834317905
2,"(28, 17, 11)","('Hard', 'Hard', 'Medium')",5020.686834317905
2,"(34, 9, 13)","('Hard', 'Medium', 'Hard')",5020.7157629307085
2,"(34, 13, 9)","('Hard', 'Hard', 'Medium')",5020.7157629307085
2,"(13, 9, 34)","('Hard', 'Medium', 'Hard')",5020.7157629307085
2,"(13, 34, 9)","('Hard', 'Hard', 'Medium')",5020.7157629307085
2,"(9, 13, 34)","('Medium', 'Hard', 'Hard')",5020.7157629307085
2,"(9, 34, 13)","('Medium', 'Hard', 'Hard')",5020.7157629307085
2,"(6, 40, 10)","('Medium', 'Hard', 'Hard')",5020.722496958868
2,"(40, 10, 6)","('Hard', 'Hard', 'Medium')",5020.722496958868
2,"(6, 10, 40)","('Medium', 'Hard', 'Hard')",5020.722496958868
2,"(10, 6, 40)","('Hard', 'Medium', 'Hard')",5020.722496958868
2,"(40, 6, 10)","('Hard', 'Medium', 'Hard')",5020.722496958868
2,"(10, 40, 6)","('Hard', 'Hard', 'Medium')",5020.722496958868
2,"(27, 15, 14)","('Hard', 'Soft', 'Soft')",5020.7447254452945
2,"(14, 15, 27)","('Soft', 'Soft', 'Hard')",5020.7447254452945
2,"(15, 14, 27)","('Soft', 'Soft', 'Hard')",5020.7447254452945
2,"(27, 14, 15)","('Hard', 'Soft', 'Soft')",5020.7447254452945
2,"(14, 27, 15)","('Soft', 'Hard', 'Soft')",5020.7447254452945
2,"(15, 27, 14)","('Soft', 'Hard', 'Soft')",5020.7447254452945
2,"(5, 16, 35)","('Soft', 'Soft', 'Hard')",5020.756997350519
2,"(5, 35, 16)","('Soft', 'Hard', 'Soft')",5020.756997350519
2,"(35, 5, 16)","('Hard', 'Soft', 'Soft')",5020.756997350519
2,"(16, 35, 5)","('Soft', 'Hard', 'Soft')",5020.756997350519
2,"(35, 16, 5)","('Hard', 'Soft', 'Soft')",5020.756997350519
2,"(16, 5, 35)","('Soft', 'Soft', 'Hard')",5020.756997350519
2,"(39, 14, 3)","('Hard', 'Soft', 'Soft')",5020.802248613507
2,"(14, 3, 39)","('Soft', 'Soft', 'Hard')",5020.802248613507
2,"(3, 39, 14)","('Soft', 'Hard', 'Soft')",5020.802248613507
2,"(39, 3, 14)","('Hard', 'Soft', 'Soft')",5020.802248613507
2,"(14, 39, 3)","('Soft', 'Hard', 'Soft')",5020.802248613507
2,"(3, 14, 39)","('Soft', 'Soft', 'Hard')",5020.802248613507
1,"(32, 24)","('Hard', 'Medium')",5020.809443848652
1,"(24, 32)","('Medium', 'Hard')",5020.809443848652
2,"(8, 31, 17)","('Soft', 'Hard', 'Soft')",5020.913890963726
2,"(31, 17, 8)","('Hard', 'Soft', 'Soft')",5020.913890963726
2,"(17, 31, 8)","('Soft', 'Hard', 'Soft')",5020.913890963726
2,"(8, 17, 31)","('Soft', 'Soft', 'Hard')",5020.913890963726
2,"(31, 8, 17)","('Hard', 'Soft', 'Soft')",5020.913890963726
2,"(17, 8, 31)","('Soft', 'Soft', 'Hard')",5020.913890963726
2,"(17, 30, 9)","('Soft', 'Hard', 'Soft')",5020.920154268737
2,"(9, 17, 30)","('Soft', 'Soft', 'Hard')",5020.920154268737
2,"(30, 17, 9)","('Hard', 'Soft', 'Soft')",5020.920154268737
2,"(17, 9, 30)","('Soft', 'Soft', 'Hard')",5020.920154268737
2,"(30, 9, 17)","('Hard', 'Soft', 'Soft')",5020.920154268737
2,"(9, 30, 17)","('Soft', 'Hard', 'Soft')",5020.920154268737
2,"(16, 13, 27)","('Soft', 'Soft', 'Hard')",5020.963693280434
2,"(13, 27, 16)","('Soft', 'Hard', 'Soft')",5020.963693280434
2,"(13, 16, 27)","('Soft', 'Soft', 'Hard')",5020.963693280434
2,"(16, 27, 13)","('Soft', 'Hard', 'Soft')",5020.963693280434
2,"(27, 16, 13)","('Hard', 'Soft', 'Soft')",5020.963693280434
2,"(27, 13, 16)","('Hard', 'Soft', 'Soft')",5020.963693280434
2,"(22, 22, 12)","('Hard', 'Hard', 'Medium')",5020.9806249895
2,"(22, 12, 22)","('Hard', 'Medium', 'Hard')",5020.9806249895
2,"(12, 22, 22)","('Medium', 'Hard', 'Hard')",5020.9806249895
2,"(32, 7, 17)","('Hard', 'Soft', 'Soft')",5020.98474178654
2,"(7, 32, 17)","('Soft', 'Hard', 'Soft')",5020.98474178654
2,"(17, 7, 32)","('Soft', 'Soft', 'Hard')",5020.98474178654
2,"(32, 17, 7)","('Hard', 'Soft', 'Soft')",5020.98474178654
2,"(17, 32, 7)","('Soft', 'Hard', 'Soft')",5020.98474178654
2,"(7, 17, 32)","('Soft', 'Soft', 'Hard')",5020.98474178654
2,"(16, 2, 38)","('Soft', 'Hard', 'Hard')",5020.9876255599975
2,"(2, 16, 38)","('Hard', 'Soft', 'Hard')",5020.9876255599975
2,"(16, 38, 2)","('Soft', 'Hard', 'Hard')",5020.9876255599975
2,"(2, 38, 16)","('Hard', 'Hard', 'Soft')",5020.9876255599975
2,"(38, 16, 2)","('Hard', 'Soft', 'Hard')",5020.9876255599975
2,"(38, 2, 16)","('Hard', 'Hard', 'Soft')",5020.9876255599975
2,"(10, 32, 14)","('Medium', 'Hard', 'Hard')",5020.987911038096
2,"(10, 14, 32)","('Medium', 'Hard', 'Hard')",5020.987911038096
2,"(14, 32, 10)","('Hard', 'Hard', 'Medium')",5020.987911038096
2,"(14, 10, 32)","('Hard', 'Medium', 'Hard')",5020.987911038096
2,"(32, 10, 14)","('Hard', 'Medium', 'Hard')",5020.987911038096
2,"(32, 14, 10)","('Hard', 'Hard', 'Medium')",5020.987911038096
2,"(10, 24, 22)","('Hard', 'Hard', 'Soft')",5021.001155388648
2,"(10, 22, 24)","('Hard', 'Soft', 'Hard')",5021.001155388648
2,"(24, 22, 10)","('Hard', 'Soft', 'Hard')",5021.001155388648
2,"(22, 24, 10)","('Soft', 'Hard', 'Hard')",5021.001155388648
2,"(24, 10, 22)","('Hard', 'Hard', 'Soft')",5021.001155388648
2,"(22, 10, 24)","('Soft', 'Hard', 'Hard')",5021.001155388648
2,"(17, 29, 10)","('Soft', 'Hard', 'Soft')",5021.003531701571
2,"(10, 17, 29)","('Soft', 'Soft', 'Hard')",5021.003531701571
2,"(29, 17, 10)","('Hard', 'Soft', 'Soft')",5021.003531701571
2,"(17, 10, 29)","('Soft', 'Soft', 'Hard')",5021.003531701571
2,"(10, 29, 17)","('Soft', 'Hard', 'Soft')",5021.003531701571
2,"(29, 10, 17)","('Hard', 'Soft', 'Soft')",5021.003531701571
2,"(23, 21, 12)","('Hard', 'Hard', 'Medium')",5021.006944533959
2,"(12, 21, 23)","('Medium', 'Hard', 'Hard')",5021.006944533959
2,"(21, 23, 12)","('Hard', 'Hard', 'Medium')",5021.006944533959
2,"(23, 12, 21)","('Hard', 'Medium', 'Hard')",5021.006944533959
2,"(12, 23, 21)","('Medium', 'Hard', 'Hard')",5021.006944533959
2,"(21, 12, 23)","('Hard', 'Medium', 'Hard')",5021.006944533959
2,"(29, 16, 11)","('Hard', 'Hard', 'Medium')",5021.013114076758
2,"(29, 11, 16)","('Hard', 'Medium', 'Hard')",5021.013114076758
2,"(11, 16, 29)","('Medium', 'Hard', 'Hard')",5021.013114076758
2,"(16, 11, 29)","('Hard', 'Medium', 'Hard')",5021.013114076758
2,"(11, 29, 16)","('Medium', 'Hard', 'Hard')",5021.013114076758
2,"(16, 29, 11)","('Hard', 'Hard', 'Medium')",5021.013114076758
2,"(3, 38, 15)","('Soft', 'Hard', 'Soft')",5021.078791065656
2,"(38, 3, 15)","('Hard', 'Soft', 'Soft')",5021.078791065656
2,"(3, 15, 38)","('Soft', 'Soft', 'Hard')",5021.078791065656
2,"(38, 15, 3)","('Hard', 'Soft', 'Soft')",5021.078791065656
2,"(15, 38, 3)","('Soft', 'Hard', 'Soft')",5021.078791065656
2,"(15, 3, 38)","('Soft', 'Soft', 'Hard')",5021.078791065656
2,"(16, 4, 36)","('Soft', 'Soft', 'Hard')",5021.085510101265
2,"(4, 16, 36)","('Soft', 'Soft', 'Hard')",5021.085510101265
2,"(16, 36, 4)","('Soft', 'Hard', 'Soft')",5021.085510101265
2,"(36, 16, 4)","('Hard', 'Soft', 'Soft')",5021.085510101265
2,"(4, 36, 16)","('Soft', 'Hard', 'Soft')",5021.085510101265
2,"(36, 4, 16)","('Hard', 'Soft', 'Soft')",5021.085510101265
2,"(12, 20, 24)","('Medium', 'Hard', 'Hard')",5021.085903167334
2,"(20, 12, 24)","('Hard', 'Medium', 'Hard')",5021.085903167334
2,"(24, 20, 12)","('Hard', 'Hard', 'Medium')",5021.085903167334
2,"(24, 12, 20)","('Hard', 'Medium', 'Hard')",5021.085903167334
2,"(20, 24, 12)","('Hard', 'Hard', 'Medium')",5021.085903167334
2,"(12, 24, 20)","('Medium', 'Hard', 'Hard')",5021.085903167334
2,"(33, 17, 6)","('Hard', 'Soft', 'Soft')",5021.132706737179
2,"(17, 33, 6)","('Soft', 'Hard', 'Soft')",5021.132706737179
2,"(6, 17, 33)","('Soft', 'Soft', 'Hard')",5021.132706737179
2,"(17, 6, 33)","('Soft', 'Soft', 'Hard')",5021.132706737179
2,"(33, 6, 17)","('Hard', 'Soft', 'Soft')",5021.132706737179
2,"(6, 33, 17)","('Soft', 'Hard', 'Soft')",5021.132706737179
2,"(28, 17, 11)","('Hard', 'Soft', 'Soft')",5021.16402326223
2,"(17, 28, 11)","('Soft', 'Hard', 'Soft')",5021.16402326223
2,"(17, 11, 28)","('Soft', 'Soft', 'Hard')",5021.16402326223
2,"(11, 28, 17)","('Soft', 'Hard', 'Soft')",5021.16402326223
2,"(28, 11, 17)","('Hard', 'Soft', 'Soft')",5021.16402326223
2,"(11, 17, 28)","('Soft', 'Soft', 'Hard')",5021.16402326223
2,"(33, 4, 19)","('Hard', 'Hard', 'Soft')",5021.166812691953
2,"(33, 19, 4)","('Hard', 'Soft', 'Hard')",5021.166812691953
2,"(19, 4, 33)","('Soft', 'Hard', 'Hard')",5021.166812691953
2,"(4, 33, 19)","('Hard', 'Hard', 'Soft')",5021.166812691953
2,"(19, 33, 4)","('Soft', 'Hard', 'Hard')",5021.166812691953
2,"(4, 19, 33)","('Hard', 'Soft', 'Hard')",5021.166812691953
2,"(7, 28, 21)","('Hard', 'Hard', 'Soft')",5021.167685672119
2,"(21, 28, 7)","('Soft', 'Hard', 'Hard')",5021.167685672119
2,"(7, 21, 28)","('Hard', 'Soft', 'Hard')",5021.167685672119
2,"(21, 7, 28)","('Soft', 'Hard', 'Hard')",5021.167685672119
2,"(28, 7, 21)","('Hard', 'Hard', 'Soft')",5021.167685672119
2,"(28, 21, 7)","('Hard', 'Soft', 'Hard')",5021.167685672119
2,"(3, 18, 35)","('Hard', 'Soft', 'Hard')",5021.214981915579
2,"(3, 35, 18)","('Hard', 'Hard', 'Soft')",5021.214981915579
2,"(35, 3, 18)","('Hard', 'Hard', 'Soft')",5021.214981915579
2,"(18, 35, 3)","('Soft', 'Hard', 'Hard')",5021.214981915579
2,"(35, 18, 3)","('Hard', 'Soft', 'Hard')",5021.214981915579
2,"(18, 3, 35)","('Soft', 'Hard', 'Hard')",5021.214981915579
2,"(12, 25, 19)","('Medium', 'Hard', 'Hard')",5021.2175008896265
2,"(25, 12, 19)","('Hard', 'Medium', 'Hard')",5021.2175008896265
2,"(25, 19, 12)","('Hard', 'Hard', 'Medium')",5021.2175008896265
2,"(19, 12, 25)","('Hard', 'Medium', 'Hard')",5021.2175008896265
2,"(12, 19, 25)","('Medium', 'Hard', 'Hard')",5021.2175008896265
2,"(19, 25, 12)","('Hard', 'Hard', 'Medium')",5021.2175008896265
2,"(37, 11, 8)","('Hard', 'Hard', 'Medium')",5021.275358115234
2,"(11, 37, 8)","('Hard', 'Hard', 'Medium')",5021.275358115234
2,"(37, 8, 11)","('Hard', 'Medium', 'Hard')",5021.275358115234
2,"(8, 37, 11)","('Medium', 'Hard', 'Hard')",5021.275358115234
2,"(8, 11, 37)","('Medium', 'Hard', 'Hard')",5021.275358115234
2,"(11, 8, 37)","('Hard', 'Medium', 'Hard')",5021.275358115234
2,"(9, 35, 12)","('Medium', 'Hard', 'Hard')",5021.32612858485
2,"(12, 9, 35)","('Hard', 'Medium', 'Hard')",5021.32612858485
2,"(35, 12, 9)","('Hard', 'Hard', 'Medium')",5021.32612858485
2,"(9, 12, 35)","('Medium', 'Hard', 'Hard')",5021.32612858485
2,"(12, 35, 9)","('Hard', 'Hard', 'Medium')",5021.32612858485
2,"(35, 9, 12)","('Hard', 'Medium', 'Hard')",5021.32612858485
2,"(15, 26, 15)","('Soft', 'Hard', 'Soft')",5021.337102430946
2,"(15, 15, 26)","('Soft', 'Soft', 'Hard')",5021.337102430946
2,"(26, 15, 15)","('Hard', 'Soft', 'Soft')",5021.337102430946
2,"(14, 40, 2)","('Soft', 'Hard', 'Soft')",5021.3376287088195
2,"(40, 14, 2)","('Hard', 'Soft', 'Soft')",5021.3376287088195
2,"(2, 40, 14)","('Soft', 'Hard', 'Soft')",5021.3376287088195
2,"(2, 14, 40)","('Soft', 'Soft', 'Hard')",5021.3376287088195
2,"(14, 2, 40)","('Soft', 'Soft', 'Hard')",5021.3376287088195
2,"(40, 2, 14)","('Hard', 'Soft', 'Soft')",5021.3376287088195
2,"(17, 34, 5)","('Soft', 'Hard', 'Soft')",5021.357785815641
2,"(17, 5, 34)","('Soft', 'Soft', 'Hard')",5021.357785815641
2,"(5, 17, 34)","('Soft', 'Soft', 'Hard')",5021.357785815641
2,"(5, 34, 17)","('Soft', 'Hard', 'Soft')",5021.357785815641
2,"(34, 5, 17)","('Hard', 'Soft', 'Soft')",5021.357785815641
2,"(34, 17, 5)","('Hard', 'Soft', 'Soft')",5021.357785815641
2,"(10, 7, 39)","('Hard', 'Medium', 'Hard')",5021.361784037337
2,"(39, 7, 10)","('Hard', 'Medium', 'Hard')",5021.361784037337
2,"(7, 10, 39)","('Medium', 'Hard', 'Hard')",5021.361784037337
2,"(10, 39, 7)","('Hard', 'Hard', 'Medium')",5021.361784037337
2,"(39, 10, 7)","('Hard', 'Hard', 'Medium')",5021.361784037337
2,"(7, 39, 10)","('Medium', 'Hard', 'Hard')",5021.361784037337
2,"(31, 20, 5)","('Hard', 'Soft', 'Hard')",5021.364947720864
2,"(20, 31, 5)","('Soft', 'Hard', 'Hard')",5021.364947720864
2,"(20, 5, 31)","('Soft', 'Hard', 'Hard')",5021.364947720864
2,"(5, 31, 20)","('Hard', 'Hard', 'Soft')",5021.364947720864
2,"(5, 20, 31)","('Hard', 'Soft', 'Hard')",5021.364947720864
2,"(31, 5, 20)","('Hard', 'Hard', 'Soft')",5021.364947720864
2,"(11, 15, 30)","('Medium', 'Hard', 'Hard')",5021.397255537205
2,"(30, 11, 15)","('Hard', 'Medium', 'Hard')",5021.397255537205
2,"(30, 15, 11)","('Hard', 'Hard', 'Medium')",5021.397255537205
2,"(15, 30, 11)","('Hard', 'Hard', 'Medium')",5021.397255537205
2,"(11, 30, 15)","('Medium', 'Hard', 'Hard')",5021.397255537205
2,"(15, 11, 30)","('Hard', 'Medium', 'Hard')",5021.397255537205
2,"(12, 17, 27)","('Soft', 'Soft', 'Hard')",5021.4016289507135
2,"(12, 27, 17)","('Soft', 'Hard', 'Soft')",5021.4016289507135
2,"(17, 27, 12)","('Soft', 'Hard', 'Soft')",5021.4016289507135
2,"(27, 17, 12)","('Hard', 'Soft', 'Soft')",5021.4016289507135
2,"(27, 12, 17)","('Hard', 'Soft', 'Soft')",5021.4016289507135
2,"(17, 12, 27)","('Soft', 'Soft', 'Hard')",5021.4016289507135
2,"(12, 26, 18)","('Medium', 'Hard', 'Hard')",5021.401737700837
2,"(18, 26, 12)","('Hard', 'Hard', 'Medium')",5021.401737700837
2,"(12, 18, 26)","('Medium', 'Hard', 'Hard')",5021.401737700837
2,"(26, 12, 18)","('Hard', 'Medium', 'Hard')",5021.401737700837
2,"(18, 12, 26)","('Hard', 'Medium', 'Hard')",5021.401737700837
2,"(26, 18, 12)","('Hard', 'Hard', 'Medium')",5021.401737700837
2,"(22, 25, 9)","('Soft', 'Hard', 'Hard')",5021.442952069606
2,"(9, 22, 25)","('Hard', 'Soft', 'Hard')",5021.442952069606
2,"(25, 22, 9)","('Hard', 'Soft', 'Hard')",5021.442952069606
2,"(25, 9, 22)","('Hard', 'Hard', 'Soft')",5021.442952069606
2,"(22, 9, 25)","('Soft', 'Hard', 'Hard')",5021.442952069606
2,"(9, 25, 22)","('Hard', 'Hard', 'Soft')",5021.442952069606
2,"(16, 14, 26)","('Soft', 'Soft', 'Hard')",5021.446586348517
2,"(14, 16, 26)","('Soft', 'Soft', 'Hard')",5021.446586348517
2,"(26, 16, 14)","('Hard', 'Soft', 'Soft')",5021.446586348517
2,"(14, 26, 16)","('Soft', 'Hard', 'Soft')",5021.446586348517
2,"(26, 14, 16)","('Hard', 'Soft', 'Soft')",5021.446586348517
